,Tweet_ID,Score,Twitt_Text,Words
0,1245137176959930369,0.0,"March 76th Year 2020 Day 89 of Corona Quarantine....  Lafayette, Louisiana  ","['march', '76th', 'year', '2020', 'day', '89', 'corona', 'quarantine', 'lafayette', 'louisiana']"
1,1245137300444635136,0.0,"COVID-19 World Tour sponsored by Corona, Lysol, and Charmin artwork by me. #penandinkdrawing #penandink #penandinkart #darkartwork #twistedart #art #artistsoninstagram #artist #californianartists…  ","['covid', '19', 'world', 'tour', 'sponsored', 'corona', 'lysol', 'charmin', 'artwork', 'penandinkdrawing', 'penandink', 'penandinkart', 'darkartwork', 'twistedart', 'art', 'artistsoninstagram', 'artist', 'californianartists']"
2,1245137479113543693,0.06818181818181818,"Sewing masks with my extra fabric.  These will be our new accessories for a while.  #stayhome #stayhealthy #washyourhands #corona  Pittsburgh, Pennsylvania  ","['sewing', 'mask', 'extra', 'fabric', 'new', 'accessory', 'stayhome', 'stayhealthy', 'washyourhands', 'corona', 'pittsburgh', 'pennsylvania']"
3,1245137736924790786,0.0,Drinking a Corona Extra by  at  —  ,"['drinking', 'corona', 'extra']"
4,1245138421871493121,0.1,Mom is teaching you how to protect yourself with an old soda bottle. 👀😯 #soda 🥤 #corona #Rona #socialdistancing #quarantine  Florida  ,"['mom', 'teaching', 'protect', 'old', 'soda', 'bottle', 'soda', 'corona', 'rona', 'socialdistancing', 'quarantine', 'florida']"
5,1245139717680701440,0.0,Corona CA Tue Mar 31st PM Forecast: TONIGHT Partly Cloudy Lo 50 WEDNESDAY Partly Cloudy Hi 73,"['corona', 'ca', 'tue', 'mar', '31st', 'pm', 'forecast', 'tonight', 'partly', 'cloudy', 'lo', '50', 'wednesday', 'partly', 'cloudy', 'hi', '73']"
6,1245141163880984578,0.0,"Spinach and ricotta ravioli in a portable lo and asparagus cream sauce. Brian called it basic...... #foodporn #nofilter #corona  Cape Girardeau, Missouri  ","['spinach', 'ricotta', 'ravioli', 'portable', 'lo', 'asparagus', 'cream', 'sauce', 'brian', 'called', 'basic', 'foodporn', 'nofilter', 'corona', 'cape', 'girardeau', 'missouri']"
7,1245141385663086594,0.0,"Got a package today from  that I have been looking forward to getting all last week!  Thank you ups for delivering a lil #corona #sunshine during #quarantine  Indianapolis, Indiana  ","['got', 'package', 'today', 'looking', 'forward', 'getting', 'last', 'week', 'thank', 'ups', 'delivering', 'lil', 'corona', 'sunshine', 'quarantine', 'indianapolis', 'indiana']"
8,1245141477342302209,0.5056818181818181,"Some good news! #Corona #Rona #socialdistancing #quarantine 🦠  Brooklyn, New York  ","['good', 'news', 'corona', 'rona', 'socialdistancing', 'quarantine', 'brooklyn', 'new', 'york']"
9,1245141762366152704,0.6666666666666666,"Wonderful #alfrescodining we made it through katrina now we are making through #corona we hope. Hope you all are well and bring safe. #Love to you all.  Mandeville, Louisiana  ","['wonderful', 'alfrescodining', 'made', 'katrina', 'making', 'corona', 'hope', 'hope', 'well', 'bring', 'safe', 'love', 'mandeville', 'louisiana']"
