,Tweet_ID,Score,Twitt_Text,Words
0,1284216975640727552,0.2,"I know there's a strict regulation on the use of facemasks nationwide but this has been disregarded by a whole lotta citizens. However, it's not that way in Nigerian air travel.
 ","['know', 'strict', 'regulation', 'use', 'facemasks', 'nationwide', 'disregarded', 'whole', 'lotta', 'citizen', 'however', 'way', 'nigerian', 'air', 'travel']"
1,1284217185733431297,0.3,"This year I will cross off one of my goals/ dreams again by travelling through Norway 😍
.
Really looking forward to this experience
.
Its gonna be absolutely awesome I believe
.
And Corona is definitely not gonna…  ","['year', 'cross', 'one', 'goal', 'dream', 'travelling', 'norway', 'really', 'looking', 'forward', 'experience', 'gonna', 'absolutely', 'awesome', 'believe', 'corona', 'definitely', 'gonna']"
2,1284217514533232640,0.5,Today’s walk ☘️ #walk #nature #instadaily #instagood #instnature #trees #field #love #beauty #clouds #uk #lockdown #covid19 #hertfordshire #life #skyline #summer  Broxbourne  ,"['today', 'walk', 'walk', 'nature', 'instadaily', 'instagood', 'instnature', 'tree', 'field', 'love', 'beauty', 'cloud', 'uk', 'lockdown', 'covid19', 'hertfordshire', 'life', 'skyline', 'summer', 'broxbourne']"
3,1284217626391203845,0.125,"❗️WE ARE HIRING ❗️
—
Following our re-opening from COVID-19 closure, we were uncertain what the future of the clinic looked like.  So, we are excited to announce that we are now looking to hire both a contracted…  ","['hiring', 'following', 'opening', 'covid', '19', 'closure', 'uncertain', 'future', 'clinic', 'looked', 'like', 'excited', 'announce', 'looking', 'hire', 'contracted']"
4,1284217697396420608,0.65,"Amazing. Good bye lockdown hair. By Holly    Tettenhall, Wolverhampton, United Kingdom  ","['amazing', 'good', 'bye', 'lockdown', 'hair', 'holly', 'tettenhall', 'wolverhampton', 'united', 'kingdom']"
5,1284217729625526274,0.0,Eureka! I’ve discovered the cure for COVID-19.  The City Market - Kansas City  ,"['eureka', 'discovered', 'cure', 'covid', '19', 'city', 'market', 'kansa', 'city']"
6,1284217929408679936,0.0,"A sip of kombucha and you get into the Friday quarantined mood. 🍷

#lockdown #TGI #fridaycooking #restaurents  Wellingborough, Northamptonshire  ","['sip', 'kombucha', 'get', 'friday', 'quarantined', 'mood', 'lockdown', 'tgi', 'fridaycooking', 'restaurents', 'wellingborough', 'northamptonshire']"
7,1284218019321974786,0.16666666666666666,"I just stay in my own lane...💯
Need to go heavy again before I covert BenchBae into SquatRackShawty.🙄 #Corona Completely derailed the Twig Progress.🤷🏽‍♂️
335 for 1, I don’t remember the…  ","['stay', 'lane', 'need', 'go', 'heavy', 'covert', 'benchbae', 'squatrackshawty', 'corona', 'completely', 'derailed', 'twig', 'progress', '335', '1', 'remember']"
8,1284218253963931650,0.5,"Sally is so asleep and being so cute,  I can't wake her with vacuuming my room.  So, I'm going to take a nap too. #quarantine #latergram #nofilter #arachnid #tarantula #spiderkisses #love #family #naptime #furrybaby…  ","['sally', 'asleep', 'cute', 'wake', 'vacuuming', 'room', 'going', 'take', 'nap', 'quarantine', 'latergram', 'nofilter', 'arachnid', 'tarantula', 'spiderkisses', 'love', 'family', 'naptime', 'furrybaby']"
9,1284218362113986563,0.5,"Eagle pickup/delivery partner.
.
.
Stay safe from COVID-19.
.
.
Always select contactless pickup/delivery.
.
.You have any pickup/delivery so contact Eagle serve..
.
.
.We are providing person for any official…  ","['eagle', 'pickup', 'delivery', 'partner', 'stay', 'safe', 'covid', '19', 'always', 'select', 'contactless', 'pickup', 'delivery', 'pickup', 'delivery', 'contact', 'eagle', 'serve', 'providing', 'person', 'official']"
