,Tweet_ID,Score,Twitt_Text,Words
0,1267735764814700544,0.0,"Tuesday.
.
.
#morningcommute #tuesday #blacklivesmatter #lockdown #covid19 #coronavirus #London  Westminster  ","['tuesday', 'morningcommute', 'tuesday', 'blacklivesmatter', 'lockdown', 'covid19', 'coronavirus', 'london', 'westminster']"
1,1267736309583339523,0.0,"Food drive in Bihar for jobless during corona. We will start fundraising money for sewing machines soon, so keep your eyes open for the opportunity to donate!  Bodh Gaya  ","['food', 'drive', 'bihar', 'jobless', 'corona', 'start', 'fundraising', 'money', 'sewing', 'machine', 'soon', 'keep', 'eye', 'open', 'opportunity', 'donate', 'bodh', 'gaya']"
2,1267736934132133889,0.2875,We worked on a launch campaign with talented photography students  emmavermaase httpfluer ezrabohm1 and production was fully coordinated by donnabrouwer_ Due to #COVID-19 we had to cancel 5 of the 6…  ,"['worked', 'launch', 'campaign', 'talented', 'photography', 'student', 'emmavermaase', 'httpfluer', 'ezrabohm1', 'production', 'fully', 'coordinated', 'donnabrouwer', 'due', 'covid', '19', 'cancel', '5', '6']"
3,1267737578687660034,0.0,"Toyota Corona Premio

Milioni 4.5 tu

Mileage:
Year:
cc:
📍M W A N Z A
Automatic
No engine issue
Needs AC and Dashboard repair
Asking price: 4.5m
📞0687333416

#mwanza #bukoba #singida #dodoma #kaitaba #kayonza…  ","['toyota', 'corona', 'premio', 'milioni', '4', '5', 'tu', 'mileage', 'year', 'cc', 'w', 'n', 'z', 'automatic', 'engine', 'issue', 'need', 'ac', 'dashboard', 'repair', 'asking', 'price', '4', '5m', '0687333416', 'mwanza', 'bukoba', 'singida', 'dodoma', 'kaitaba', 'kayonza']"
4,1267737801166127105,0.06904761904761904,"SOCIAL DISTANCING at #EATRAJA 

Normally our Malleshwaram outlet is nothing less than a BEE HIVE, because of #COVID19 footfalls have been less so we are able to maintain SOCIAL DISTANCING by placing Chairs far away.…  ","['social', 'distancing', 'eatraja', 'normally', 'malleshwaram', 'outlet', 'nothing', 'le', 'bee', 'hive', 'covid19', 'footfall', 'le', 'able', 'maintain', 'social', 'distancing', 'placing', 'chair', 'far', 'away']"
5,1267739174347685889,0.5,Day out after COVID 19 lockdown. A perfect sunny day on the last day of autumn in Australia 😍🍂 #mynikonlife #yourshotphotographer #abcmyphoto #ifainspire #spicollective #streetphotography #streetclassics…  ,"['day', 'covid', '19', 'lockdown', 'perfect', 'sunny', 'day', 'last', 'day', 'autumn', 'australia', 'mynikonlife', 'yourshotphotographer', 'abcmyphoto', 'ifainspire', 'spicollective', 'streetphotography', 'streetclassics']"
6,1267740939142881280,-0.6,"Day 81 of State of Alarm....and I've been up and about since 5'30 AGAIN!!! My body clock is fucked

#marbellalifestyle🌴🌞 #walkingdead #coronavirus #covid_19 #skulls💀  The Bat Cave  ","['day', '81', 'state', 'alarm', 'since', '5', '30', 'body', 'clock', 'fucked', 'marbellalifestyle', 'walkingdead', 'coronavirus', 'covid', '19', 'skull', 'bat', 'cave']"
7,1267741171058569216,0.0,"Rektang Bayanihan: ADOPT-A-FAMILY PROGRAM • Gardening • Distribution of IEC Materials on Health Advisory regarding COVID19, ELCAC and CTG.  Camp Lt Gen Manuel F Cabal, Barretto, Olongapo…  ","['rektang', 'bayanihan', 'adopt', 'family', 'program', 'gardening', 'distribution', 'iec', 'material', 'health', 'advisory', 'regarding', 'covid19', 'elcac', 'ctg', 'camp', 'lt', 'gen', 'manuel', 'f', 'cabal', 'barretto', 'olongapo']"
8,1267741239404707840,0.0,"Locke Park Tower, as seen for miles around Worsbrough, local areas. As seen on #rickyandralfypnorthtourthingyontelly , lovely tower, hope to go up it when it opens on the occasions in does. Sad to say the Covid…  ","['locke', 'park', 'tower', 'seen', 'mile', 'around', 'worsbrough', 'local', 'area', 'seen', 'rickyandralfypnorthtourthingyontelly', 'lovely', 'tower', 'hope', 'go', 'open', 'occasion', 'sad', 'say', 'covid']"
9,1267742515748167680,0.19318181818181807,  link the guardian top seo The government's new film production guidelines risk massive damage to UK industry: Until the government agrees to underwrite the insurance risk of Covid-19 the new rules will do nothing… bukan bokep jav film semi dewasa porn sex  ,"['link', 'guardian', 'top', 'seo', 'government', 'new', 'film', 'production', 'guideline', 'risk', 'massive', 'damage', 'uk', 'industry', 'government', 'agrees', 'underwrite', 'insurance', 'risk', 'covid', '19', 'new', 'rule', 'nothing', 'bukan', 'bokep', 'jav', 'film', 'semi', 'dewasa', 'porn', 'sex']"
10,1267742767771521029,0.0,#aljazeera Can Bangladesh...  ,"['aljazeera', 'bangladesh']"
11,1267742896272420865,0.0,"Omaha ⭐⭐⭐⭐⭐⭐bcnlegendz it's the next level. #bcnlegends #urbangraffitisbcn #artdengroundmoviment #blegends #ACABose #coronavirus #covid_19 #cuarentena #desescalada #fase1 en Omaha, Nebraska  ","['omaha', 'bcnlegendz', 'next', 'level', 'bcnlegends', 'urbangraffitisbcn', 'artdengroundmoviment', 'blegends', 'acabose', 'coronavirus', 'covid', '19', 'cuarentena', 'desescalada', 'fase1', 'en', 'omaha', 'nebraska']"
