,Tweet_ID,Score,Twitt_Text,Words
0,1257100305180823553,-0.175,"That's not necessarily true, Mr Walley.

#covid19 #pandemic2020 #floridalife #florida #sorryfolks  Shalimar, Florida  ","['necessarily', 'true', 'mr', 'walley', 'covid19', 'pandemic2020', 'floridalife', 'florida', 'sorryfolks', 'shalimar', 'florida']"
1,1257100339934908416,0.0,Team Aaron and St. John’s did a drive-by birthday greeting for one of my handlers today! #birthday #drivebybirthday #stayathome #covid19 #weekend #sunday #smilingdog #goldenretriever #goldenretrieversofinstagram…  ,"['team', 'aaron', 'st', 'john', 'drive', 'birthday', 'greeting', 'one', 'handler', 'today', 'birthday', 'drivebybirthday', 'stayathome', 'covid19', 'weekend', 'sunday', 'smilingdog', 'goldenretriever', 'goldenretrieversofinstagram']"
2,1257100639768887296,-0.09375,"Dear walmart ,

Being a person who is high-risk for COVID-19, I truly appreciate your curbside pickup feature. However, perhaps a little education on how to properly load orders into a…  ","['dear', 'walmart', 'person', 'high', 'risk', 'covid', '19', 'truly', 'appreciate', 'curbside', 'pickup', 'feature', 'however', 'perhaps', 'little', 'education', 'properly', 'load', 'order']"
3,1257101019193806849,0.2272727272727273,9 Additional Workers at #Raiders' Allegiant #stadium Test Positive for COVID-19    ,"['9', 'additional', 'worker', 'raider', 'allegiant', 'stadium', 'test', 'positive', 'covid', '19']"
4,1257101208218750982,0.0909090909090909,"#despite #gorgeousweather #mask #staysafe #socialdistancing #feelings #hopeful #spring #spiritual #eternal #digitalart #graphicdesign #covid19 #lockdown  New York, New York  ","['despite', 'gorgeousweather', 'mask', 'staysafe', 'socialdistancing', 'feeling', 'hopeful', 'spring', 'spiritual', 'eternal', 'digitalart', 'graphicdesign', 'covid19', 'lockdown', 'new', 'york', 'new', 'york']"
5,1257101309645291521,0.0,#praiseandworship #church #churchonline #covid19  St Paul Baptist Church  ,"['praiseandworship', 'church', 'churchonline', 'covid19', 'st', 'paul', 'baptist', 'church']"
6,1257101369317695489,-0.08333333333333333,This form is for all of you Covid-19 naysayers and the ones waving around their weapons in their state capital talking about “give me my freedom back”.  You sir/ma’am are a black spot in…  ,"['form', 'covid', '19', 'naysayer', 'one', 'waving', 'around', 'weapon', 'state', 'capital', 'talking', 'give', 'freedom', 'back', 'sir', 'black', 'spot']"
7,1257101382164889600,0.0,"If you’re going to do #covid19 deliveries to the parents, then why not do it with some style? #DeLorean #delowrean #dmc #dmc12 #projectcar #dreamcar #delivery  Island Owl Truck and Auto Sales Ltd.  ","['going', 'covid19', 'delivery', 'parent', 'style', 'delorean', 'delowrean', 'dmc', 'dmc12', 'projectcar', 'dreamcar', 'delivery', 'island', 'owl', 'truck', 'auto', 'sale', 'ltd']"
8,1257101560607240192,0.02083333333333333,0,0
9,1257101583957069825,-0.125,This is why OSHA is recommending health care providers address shortages through reuse of N95s rather than importation of non-NIOSH-approved foreign “equivalents.”  ,"['osha', 'recommending', 'health', 'care', 'provider', 'address', 'shortage', 'reuse', 'n95s', 'rather', 'importation', 'non', 'niosh', 'approved', 'foreign', 'equivalent']"
10,1257101948861526018,0.7,"⏳INSTAGRAM TAKEOVER⏳ 
Tomorrow Lauren Curran, one of the Ottawa TFC Senior Elite Girls, will be doing an instagram takeover to give us an insider look on a COVID-19 day of an Ottawa TFC player! Stay tuned📲⚽️
Good…  ","['instagram', 'takeover', 'tomorrow', 'lauren', 'curran', 'one', 'ottawa', 'tfc', 'senior', 'elite', 'girl', 'instagram', 'takeover', 'give', 'u', 'insider', 'look', 'covid', '19', 'day', 'ottawa', 'tfc', 'player', 'stay', 'tuned', 'good']"
11,1257102188695834625,0.0,#amazon is running me my packages during #covid19 #security cameras  Zmuzik Records  ,"['amazon', 'running', 'package', 'covid19', 'security', 'camera', 'zmuzik', 'record']"
12,1257102454300303362,0.0,"Things to do today...     #quarantine #covid19 #2020 #chromehearts #supportgoodtimes  St. Louis Hills, St. Louis  ","['thing', 'today', 'quarantine', 'covid19', '2020', 'chromehearts', 'supportgoodtimes', 'st', 'louis', 'hill', 'st', 'louis']"
