,Tweet_ID,Score,Twitt_Text,Words
0,1242483180319289346,0.5625,"MATTRESS UPDATE
________________________________
TACKED A COVER ON, BEST USE OF AN OLD DUVET COVER!
________________________________
CORONA LOCKDOWN DAY 1
________________________________
#caddy #caddy2k #campervan…  ","['mattress', 'update', 'tacked', 'cover', 'best', 'use', 'old', 'duvet', 'cover', 'corona', 'lockdown', 'day', '1', 'caddy', 'caddy2k', 'campervan']"
1,1242483184505421825,0.0,"DM me if you would like personal support during this time of Covid 19 and for tips on how to strengthen your immune system and optimize your health. 🙏💗

#covid_19 #corona  #telehealth #telemedicine  #telehealthcare…  ","['dm', 'would', 'like', 'personal', 'support', 'time', 'covid', '19', 'tip', 'strengthen', 'immune', 'system', 'optimize', 'health', 'covid', '19', 'corona', 'telehealth', 'telemedicine', 'telehealthcare']"
2,1242483210489126912,0.1875,"Excited for my clients as they were able to move into their condo about a week earlier due to everything that’s going on with the Corona Virus. Their condo has an updated kitchen, updated bathroom, and a balcony with…  ","['excited', 'client', 'able', 'move', 'condo', 'week', 'earlier', 'due', 'everything', 'going', 'corona', 'virus', 'condo', 'updated', 'kitchen', 'updated', 'bathroom', 'balcony']"
3,1242483249592635392,0.016666666666666666,No toilet paper here #corona  Staples  ,"['toilet', 'paper', 'corona', 'staple']"
4,1242483518149623808,0.0,Dear #corona please let us alone! We miss all of our supporters ! WE WILL SEE YOU ALL THIS SUMMER !  4 life  Juniata Park  ,"['dear', 'corona', 'please', 'let', 'u', 'alone', 'miss', 'supporter', 'see', 'summer', '4', 'life', 'juniata', 'park']"
5,1242483898942140418,0.5,"I rather #stayhome and go out for necessities. We have Countries ahead of us in the Covid-19 timeline! Let’s learn from them and avoid doing their mistakes! 

Love you all ❤️ 

#covid_19 #corona #pandemic  Los…  ","['rather', 'stayhome', 'go', 'necessity', 'country', 'ahead', 'u', 'covid', '19', 'timeline', 'let', 'learn', 'avoid', 'mistake', 'love', 'covid', '19', 'corona', 'pandemic', 'los']"
6,1242483981833998338,0.0,a message to corona from the t-birds 🖕🏼  Harmony of the Seas  ,"['message', 'corona', 'bird', 'harmony', 'sea']"
7,1242484037941366790,0.2,"Returning to Japan from the downtown DC. In real I think the US is safer than Japan in every meaning. But my 3 furry children are waiting for me.
#corona…  ","['returning', 'japan', 'downtown', 'dc', 'real', 'think', 'u', 'safer', 'japan', 'every', 'meaning', '3', 'furry', 'child', 'waiting', 'corona']"
8,1242484049160966146,0.25,"Corona ne yadee taza kar di.
My first pc's motherboard with Cooler master overkill cpu cooler.
Pentium  L775 socket
2gb of DDR2 Ram.  Noida नोएडा  ","['corona', 'ne', 'yadee', 'taza', 'kar', 'di', 'first', 'pc', 'motherboard', 'cooler', 'master', 'overkill', 'cpu', 'cooler', 'pentium', 'l775', 'socket', '2gb', 'ddr2', 'ram', 'noida']"
9,1242484139212697604,0.5,"Stay home safe lives be carefull 
#peace #corona #india #uk #italy #america #spain #china #pakistan #korea #virus #imrankhanworld_uk #imrankhanworldwide #imaginarygirl #imrankhanworld #imrankhanworld_usa #lucknow…  ","['stay', 'home', 'safe', 'life', 'carefull', 'peace', 'corona', 'india', 'uk', 'italy', 'america', 'spain', 'china', 'pakistan', 'korea', 'virus', 'imrankhanworld', 'uk', 'imrankhanworldwide', 'imaginarygirl', 'imrankhanworld', 'imrankhanworld', 'usa', 'lucknow']"
