,Tweet_ID,Score,Twitt_Text,Words
0,1278628614507036672,0.5,"Why do I look like a nikka jatt with a top knot😣😣

#simmisakhuja 
#desipunjabisimmi 
#punjabicomedy 
#punjabimemes 
#punjabimovies 
#desimemes 
#desijokes 
#indialockdown 
#gharbaithoindia 
#coronavirus 
#covid_19…  ","['look', 'like', 'nikka', 'jatt', 'top', 'knot', 'simmisakhuja', 'desipunjabisimmi', 'punjabicomedy', 'punjabimemes', 'punjabimovies', 'desimemes', 'desijokes', 'indialockdown', 'gharbaithoindia', 'coronavirus', 'covid', '19']"
1,1278628625386962946,0.3181818181818182,"Everyone is enjoying the new menu, why not book a table and join us. #durtynellys #durtynellys1620 #bunratty #ireland #restaurant #food #outdoordining #staysafe #socialdistancing  Durty Nelly's  ","['everyone', 'enjoying', 'new', 'menu', 'book', 'table', 'join', 'u', 'durtynellys', 'durtynellys1620', 'bunratty', 'ireland', 'restaurant', 'food', 'outdoordining', 'staysafe', 'socialdistancing', 'durty', 'nelly']"
2,1278628693498306562,0.8,I roll up #happy #dancechallenge #d #life #repost #instadance #danza #dan #nightlife #friends #house #video #housemusic #likeforlikes #edm #s #club #bhfyp #techno #dancevideo #dancehall #bollywood #quarantine…  ,"['roll', 'happy', 'dancechallenge', 'life', 'repost', 'instadance', 'danza', 'dan', 'nightlife', 'friend', 'house', 'video', 'housemusic', 'likeforlikes', 'edm', 'club', 'bhfyp', 'techno', 'dancevideo', 'dancehall', 'bollywood', 'quarantine']"
3,1278628990631239680,0.0,#throwbackthursday what a stunner of a meal we had just before lockdown  Restaurant Sat Bains with Rooms  ,"['throwbackthursday', 'stunner', 'meal', 'lockdown', 'restaurant', 'sat', 'bains', 'room']"
4,1278628998046720000,0.25,Homemade. 'If more of us valued food and cheer above hoards of gold it would be a merrier world.' -J.R.R. Tolkien. Day 4 of my favourite things during Lockdown and today we're celebrating the homemade treatments of…  ,"['homemade', 'u', 'valued', 'food', 'cheer', 'hoard', 'gold', 'would', 'merrier', 'world', 'j', 'r', 'r', 'tolkien', 'day', '4', 'favourite', 'thing', 'lockdown', 'today', 'celebrating', 'homemade', 'treatment']"
5,1278629583340871681,0.0,"UCL Marrow, in partnership with Anthony Nolan, are calling for students to sign up to the stem cell donor registry. Emily Hufton reports  ","['ucl', 'marrow', 'partnership', 'anthony', 'nolan', 'calling', 'student', 'sign', 'stem', 'cell', 'donor', 'registry', 'emily', 'hufton', 'report']"
6,1278629880670945281,0.25,"Let me tell you a story about the King and his Heir....👑 🤴🏼 

Some call it lockdown, we call it a chance to get ahead of everyone else, the longer this last the better we’ll be when it’s over💪🏼
#stillknocks👑 #msp💎…  ","['let', 'tell', 'story', 'king', 'heir', 'call', 'lockdown', 'call', 'chance', 'get', 'ahead', 'everyone', 'else', 'longer', 'last', 'better', 'stillknocks', 'msp']"
7,1278630292820045826,0.0,"Hand Sanitizer Machine 
6 Months Warranty 
PRICE ON REQUEST.. DM ME FOR DETAILS
.
.

#madeinindia #makeinindia  #100percentindian 
#sanitizer #sanitizermachine #handsprayer #mistspray #handsanitizer #handsanitizers…  ","['hand', 'sanitizer', 'machine', '6', 'month', 'warranty', 'price', 'request', 'dm', 'detail', 'madeinindia', 'makeinindia', '100percentindian', 'sanitizer', 'sanitizermachine', 'handsprayer', 'mistspray', 'handsanitizer', 'handsanitizers']"
8,1278630367579131904,0.0056818181818181785,"Today's word 'Soar' means:

To increase sharply (वेगाने वाढणे)

Exaample: The worrisome spike in coronavirus cases in India continue to create ripples across the country as cases continue to soar and new highest one…  ","['today', 'word', 'soar', 'mean', 'increase', 'sharply', 'exaample', 'worrisome', 'spike', 'coronavirus', 'case', 'india', 'continue', 'create', 'ripple', 'across', 'country', 'case', 'continue', 'soar', 'new', 'highest', 'one']"
9,1278630407320121346,0.0,"Our #covid19 test just arrived  Swansea, United Kingdom  ","['covid19', 'test', 'arrived', 'swansea', 'united', 'kingdom']"
10,1278630783427776512,0.011111111111111113,"Open today Thursday  July 2nd 12-6 through Saturday 12-6 with a limit of 3 in the store at a time to help with social distancing 💚 please be patient if the door is locked, just means there are 3 inside…  ","['open', 'today', 'thursday', 'july', '2nd', '12', '6', 'saturday', '12', '6', 'limit', '3', 'store', 'time', 'help', 'social', 'distancing', 'please', 'patient', 'door', 'locked', 'mean', '3', 'inside']"
11,1278631015997571072,0.0,#Sleep #Science #WorkLife Let night owls be night owls: How the pandemic could dethrone the larks    ,"['sleep', 'science', 'worklife', 'let', 'night', 'owl', 'night', 'owl', 'pandemic', 'could', 'dethrone', 'lark']"
12,1278631416427921409,0.0,"This is to inform the public that the Sierra Leone Promoters Union is not part of any COVID 19 related project from the Government or any private sector. 

We have been working in diverse ways as a union to help in…  ","['inform', 'public', 'sierra', 'leone', 'promoter', 'union', 'part', 'covid', '19', 'related', 'project', 'government', 'private', 'sector', 'working', 'diverse', 'way', 'union', 'help']"
13,1278631924521734145,0.275,"Amazing work Rebecca on the trampoline! Keep it up 🏆
•
Who else has been practising their trampolining skills throughout lockdown?
•
#thealegreenpe #thealegreen365  Theale Green School  ","['amazing', 'work', 'rebecca', 'trampoline', 'keep', 'else', 'practising', 'trampolining', 'skill', 'throughout', 'lockdown', 'thealegreenpe', 'thealegreen365', 'theale', 'green', 'school']"
14,1278632015479205889,0.0,"  This post has local news on the coronavirus pandemic from Wednesday, July 1. If you have a news tip or question, email us at news.org .   #atx #austin #all512","['post', 'local', 'news', 'coronavirus', 'pandemic', 'wednesday', 'july', '1', 'news', 'tip', 'question', 'email', 'u', 'news', 'org', 'atx', 'austin', 'all512']"
15,1278632534679736321,0.5,"In case you haven’t visited  yet... since our outdoor dining re-opening, we’ve had these 5 hand sanitizer stations set up for both our customers &amp; employees throughout the building... just making sure we do…  ","['case', 'visited', 'yet', 'since', 'outdoor', 'dining', 'opening', '5', 'hand', 'sanitizer', 'station', 'set', 'customer', 'amp', 'employee', 'throughout', 'building', 'making', 'sure']"
16,1278632978768429056,0.6900000000000001,"Proud mamma... miss JM's debut performance after first year, after COVID, after a lifetime of waiting to see her on stage again.

Well done bella. Loved your performance. Loved the play. Great topics covered! …  ","['proud', 'mamma', 'miss', 'jm', 'debut', 'performance', 'first', 'year', 'covid', 'lifetime', 'waiting', 'see', 'stage', 'well', 'done', 'bella', 'loved', 'performance', 'loved', 'play', 'great', 'topic', 'covered']"
17,1278632982673268736,0.11212121212121212,The effect the lockdown is having on the live music sector is real. The venue I run is facing imminent closure (as in weeks not months) and without any gigs on the trumpet I’ll likely be unemployed by August. I have…  ,"['effect', 'lockdown', 'live', 'music', 'sector', 'real', 'venue', 'run', 'facing', 'imminent', 'closure', 'week', 'month', 'without', 'gig', 'trumpet', 'likely', 'unemployed', 'august']"
18,1278633314077806592,0.5,"My latest lockdown purchase 💗💗from  #bringsjoy #carolebaskin #tigerking #chaos #myzoo #stayalert #supportsmallbusiness #creativebusinessowners  Exmouth, Devon  ","['latest', 'lockdown', 'purchase', 'bringsjoy', 'carolebaskin', 'tigerking', 'chaos', 'myzoo', 'stayalert', 'supportsmallbusiness', 'creativebusinessowners', 'exmouth', 'devon']"
19,1278633413713506304,-0.17083333333333334,"It's what we've all been patiently waiting for, the kegs are heading out your way 😀👍 After a long hard lockdown a pint of Oldfields on draught is just what's needed 🍻🍻

#staysafe #4thofjuly  #pubs #pubgarden…  ","['patiently', 'waiting', 'keg', 'heading', 'way', 'long', 'hard', 'lockdown', 'pint', 'oldfield', 'draught', 'needed', 'staysafe', '4thofjuly', 'pub', 'pubgarden']"
20,1278634708314869760,0.05,"Track early morning
. 
#hope 
#lamentations
I'm seeing my current work, 'Walks during lockdown' series, 'Nolan country' series and even before in the 'Post truth series' of 2016, as forms of lamentation. ""Lamentation…  ","['track', 'early', 'morning', 'hope', 'lamentation', 'seeing', 'current', 'work', 'walk', 'lockdown', 'series', 'nolan', 'country', 'series', 'even', 'post', 'truth', 'series', '2016', 'form', 'lamentation', 'lamentation']"
21,1278634839688851461,0.0,0,0
22,1278635509405888512,0.36,"In the latest episode, a staunch #liverpoolfc fan reveals how they’re celebrating the #premierleague victory during #quarantine, the next challenge &amp; the 10 moments that defined their #campaign #success &amp; many more.…  ","['latest', 'episode', 'staunch', 'liverpoolfc', 'fan', 'reveals', 'celebrating', 'premierleague', 'victory', 'quarantine', 'next', 'challenge', 'amp', '10', 'moment', 'defined', 'campaign', 'success', 'amp', 'many']"
23,1278635720329048071,0.0,"🇫🇷 Les gants sont en place !⠀
🇬🇧 Gloves are on!⠀
#cerba #labcerba #covid19 #Covid19testing #glove #gloves  Cerba  ","['le', 'gants', 'sont', 'en', 'place', 'glove', 'cerba', 'labcerba', 'covid19', 'covid19testing', 'glove', 'glove', 'cerba']"
24,1278636050005581828,-0.2,0,0
25,1278636269543841792,0.3333333333333333,ME NUH FLY IN 4 MONTHS PANDEMIC DID WICKED 😩 FINALLY BACK TO WORK 😎 ATLANTA GET READY FOR THE SHELLINGS ✅✅✅ #TroopaTraloopaLive  LaGuardia Airport  ,"['nuh', 'fly', '4', 'month', 'pandemic', 'wicked', 'finally', 'back', 'work', 'atlanta', 'get', 'ready', 'shelling', 'troopatraloopalive', 'laguardia', 'airport']"
26,1278636543536705539,0.0,"India crosses 9 million mark for testing of Covid-19.
-officials

#neetii #coronavirus #india #delhi  ICMR  ","['india', 'cross', '9', 'million', 'mark', 'testing', 'covid', '19', 'official', 'neetii', 'coronavirus', 'india', 'delhi', 'icmr']"
27,1278636847107842050,-0.03333333333333333,"How will the Future of Work be impacted by this pandemic?

From the Gig economy to digital transformation, working remotely and implementing AI to augment our capabilities. We need practical workforce solutions…  ","['future', 'work', 'impacted', 'pandemic', 'gig', 'economy', 'digital', 'transformation', 'working', 'remotely', 'implementing', 'ai', 'augment', 'capability', 'need', 'practical', 'workforce', 'solution']"
28,1278637022962421761,0.0,"Looking ahead to post-pandemic glimmers of #opportunity 

What are the prospects of the global #economy in a post-#covid19 world?

Link in Bio.

#bristol #wealthmanagement #localbusiness #uk #london #coronavirus…  ","['looking', 'ahead', 'post', 'pandemic', 'glimmer', 'opportunity', 'prospect', 'global', 'economy', 'post', 'covid19', 'world', 'link', 'bio', 'bristol', 'wealthmanagement', 'localbusiness', 'uk', 'london', 'coronavirus']"
29,1278637301459849216,-0.1,Coronavirus has 'wasted my entire body' says ex-Papworth patient    ,"['coronavirus', 'wasted', 'entire', 'body', 'say', 'ex', 'papworth', 'patient']"
30,1278637490795155456,0.0,"Let’s do the needful.

#covid19 #covid_19 #coronavirus #pandemic #isolation  Lagos, Nigeria  ","['let', 'needful', 'covid19', 'covid', '19', 'coronavirus', 'pandemic', 'isolation', 'lagos', 'nigeria']"
31,1278637602070036482,0.2083333333333333,These 3 months of lockdown have shown me there is more to life than the gym. Calisthenics definatelty being taken more seriously now even though I do miss the gym for legs and abs mainly 😭. Some snaps and motivation…  ,"['3', 'month', 'lockdown', 'shown', 'life', 'gym', 'calisthenics', 'definatelty', 'taken', 'seriously', 'even', 'though', 'miss', 'gym', 'leg', 'ab', 'mainly', 'snap', 'motivation']"
